-3.5144 4.0832 1.2101
-4.2944 2.5753 1.2321
-2.3367 3.3686 1.2198
-3.6627 2.9381 1.0759
-3.7194 3.3398 1.2745
-3.4159 3.4301 1.0583
-2.6307 3.0373 1.1050
-3.8009 3.7274 1.0972
-3.9541 2.3390 1.3201
-3.5131 3.8657 1.1407
-3.3356 2.9983 1.2608
-3.1316 3.0486 1.0632
-3.6610 2.7766 1.3070
-3.1080 3.5430 1.1645
-3.5665 4.0636 1.2472
-2.8835 3.9850 1.3027
-3.2677 3.3211 1.3090
-3.9729 3.0834 1.3155
-2.8728 3.2079 1.3424
-2.7243 2.4593 1.1111
-4.0091 3.5475 1.1724
-3.0097 3.6494 1.3492
-3.4833 3.5243 1.1507
-2.4021 3.3942 1.1128
-3.4537 3.1969 1.1660
-3.5311 3.5896 1.1963
-3.7059 2.8322 1.0849
-3.6575 3.0509 1.3450
-3.1893 3.1000 1.1059
-3.6949 3.8485 1.1689
-2.8696 3.7175 1.0915
-3.4128 3.1164 1.2647
-3.6872 2.8345 1.2125
-3.3579 3.0290 1.1069
-2.7088 3.4209 1.2663
-3.4613 2.8950 1.0564
-3.2242 3.5793 1.1328
-2.8242 2.7340 1.1774
-3.8996 3.3781 1.2793
-3.4401 2.4503 1.2899
-3.5058 3.1613 1.1356
-3.7310 3.6504 1.1179
-2.6243 3.2040 1.3043
-2.7306 2.5778 1.0578
-3.5962 2.3801 1.1622
-3.8215 2.3755 1.0857
-4.1498 3.1984 1.2243
-3.1489 3.4295 1.0908
-3.0733 3.2342 1.2910
-3.9210 3.0252 1.0534
-3.4692 3.5415 1.2573
-3.6427 2.5459 1.3311
-3.2378 3.2581 1.2485
-3.1434 3.0483 1.1650
-3.9685 3.4318 1.2227
-3.0825 3.0411 1.1114
-3.9220 2.7179 1.1741
-3.6177 3.4122 1.3406
-2.4928 3.2075 1.1443
-3.6403 3.3729 1.1701
-3.8503 3.8011 1.1224
-3.7373 3.0086 1.1943
-3.6982 3.7821 1.1601
-4.0657 2.8163 1.1013
-3.3728 2.8227 1.0600
-3.3464 2.3694 1.1045
-3.5388 3.4584 1.1831
